5593,76,0,10,157,9.08,1
3888,84,1,9,583,3.65,0
2412,56,1,19,365,60.7,0
7916,49,0,23,232,78.66,0
9761,55,0,10,679,13.79,1
8804,46,1,23,573,79.0,0
9838,12,1,5,702,87.51,0
9341,42,0,20,856,78.55,0
5609,86,0,16,232,75.93,0
1256,60,1,12,257,28.99,0
9520,31,0,0,794,53.2,0
6034,32,0,13,128,77.22,0
7053,91,1,1,941,71.26,0
9253,30,0,16,970,47.96,0
1738,73,1,8,684,94.16,0
1904,50,1,4,322,53.97,0
1490,73,1,6,494,76.13,0
5678,83,1,20,819,17.41,0
4403,83,1,8,431,19.26,0
7177,5,0,17,933,8.44,0
3424,59,0,6,557,48.77,0
7200,79,1,13,146,21.59,0
2095,75,1,10,838,24.36,0
8880,38,1,15,397,87.93,0
3007,52,1,13,386,35.71,0
7862,32,1,2,418,44.54,0
8375,38,1,13,445,21.33,0
9675,45,0,12,492,22.32,0
6110,64,0,20,560,29.0,0
7484,97,0,10,114,57.95,0
5680,81,1,19,111,38.24,0
9205,8,1,17,914,99.55,0
9015,85,0,7,392,66.77,0
4328,25,0,20,691,45.97,0
6896,8,0,18,684,98.26,0
5023,8,1,11,116,12.31,0
9307,59,0,3,581,14.34,0
1311,2,1,13,168,63.78,0
6399,93,0,19,853,15.02,1
9705,94,1,5,256,69.51,0
2076,38,1,3,540,77.32,0
3579,27,0,17,878,79.13,0
7452,25,1,21,453,2.0,0
7520,7,0,9,839,85.32,0
5555,68,0,12,803,89.96,0
9014,84,0,2,454,84.18,0
7411,44,1,23,361,26.28,0
2824,22,1,5,804,97.17,0
8354,91,0,22,895,22.62,0
6138,74,0,21,631,70.01,0
3344,97,1,4,282,63.16,0
4033,55,1,15,228,63.86,0
2004,91,0,23,193,74.1,0
5918,49,0,16,395,48.94,0
2986,46,0,4,223,21.45,0
1810,43,0,12,227,37.32,0
6683,21,0,16,354,15.22,1
7800,92,0,21,327,65.46,0
2865,30,0,18,302,40.65,0
2525,6,0,3,821,29.34,0
2316,19,1,20,675,37.51,0
2940,10,0,0,173,17.04,0
2509,89,0,22,316,68.53,0
7807,44,1,22,339,25.37,0
5679,85,0,15,962,55.26,0
5481,30,0,22,704,77.31,0
3501,49,1,21,944,77.12,0
3287,15,0,11,254,78.63,0
7823,54,1,10,713,95.28,0
6194,4,1,21,196,21.92,0
3447,56,0,15,517,93.42,0
5313,50,1,20,452,22.51,0
9768,53,1,8,647,3.81,0
7012,44,1,6,530,98.41,0
1783,40,1,24,120,53.06,0
9030,19,1,15,352,32.8,0
5494,98,1,14,386,89.43,0
2890,71,1,14,629,63.14,0
5314,95,0,15,388,40.44,0
6012,45,1,15,188,29.15,0
4226,80,1,3,497,34.51,0
6893,29,1,15,889,43.41,0
8202,3,1,6,387,27.71,0
3493,63,1,15,662,3.0,0
6759,91,0,9,755,72.87,0
1801,43,1,13,792,60.87,0
6697,78,1,8,666,18.78,0
7882,59,1,5,433,43.69,0
5636,42,0,8,128,48.32,0
3650,51,1,16,764,46.37,0
6486,48,0,14,292,98.05,0
2636,64,0,22,996,74.89,0
2504,64,1,12,604,50.69,0
5606,35,0,5,834,64.12,0
5517,32,0,10,471,40.38,0
9645,25,0,24,799,18.99,1
5892,41,1,5,150,65.93,0
3143,58,0,11,476,15.63,1
7465,77,0,20,566,23.36,0
6469,90,0,23,888,98.69,0
8998,48,1,15,536,22.5,0
5147,25,1,19,540,90.31,0
1368,11,1,14,209,39.33,0
8242,88,0,4,760,11.18,0
6449,19,1,4,165,70.31,0
2999,73,1,22,651,42.69,0
3653,34,1,16,122,46.8,0
2734,14,1,18,270,85.47,0
7699,27,0,9,553,44.44,0
6205,62,1,9,297,26.78,0
4226,65,1,20,760,40.36,0
9517,5,1,11,989,79.4,0
8634,20,1,11,101,81.31,0
1714,65,1,1,854,44.77,0
8146,57,1,6,512,51.08,0
1997,76,0,15,362,53.95,0
3495,76,1,10,152,32.26,0
6928,17,1,3,416,59.27,0
1540,16,1,5,894,82.07,0
5401,4,1,23,782,27.7,0
2107,62,1,11,925,10.93,0
2664,59,0,9,485,62.23,0
4472,89,1,19,412,20.69,0
2374,2,1,6,279,12.78,0
8892,21,0,5,904,3.78,0
4875,5,0,10,182,19.13,0
1328,73,1,10,562,36.64,0
2424,79,1,6,693,75.45,0
4386,63,0,15,784,25.27,0
3474,63,1,3,244,11.86,0
7937,92,1,4,985,77.68,0
9151,10,0,23,636,58.02,0
6559,46,1,23,491,59.82,0
2705,53,0,18,600,48.48,0
4456,34,1,21,710,8.52,0
1609,7,0,10,669,54.22,0
2040,45,1,18,138,20.37,0
2486,92,1,0,499,99.31,0
8591,27,0,14,579,96.04,0
7974,91,1,8,171,83.95,0
5511,53,1,22,756,65.4,0
2308,39,0,23,920,70.27,0
7573,34,1,11,382,87.83,0
3186,55,1,14,602,54.74,0
7506,22,1,10,791,16.75,0
1395,37,1,2,924,86.9,0
6101,62,0,2,117,49.42,0
9690,97,0,18,513,4.69,1
8657,94,0,2,909,86.85,0
9626,29,0,16,724,49.03,0
2413,67,1,1,850,67.67,0
2817,56,0,16,143,76.53,0
5945,35,0,10,493,64.99,0
5816,52,1,14,741,51.36,0
2889,87,1,8,419,71.68,0
5428,45,0,13,812,15.65,1
8501,46,1,8,387,49.44,0
5068,33,0,2,340,55.14,0
2728,58,1,23,106,20.38,0
4442,82,0,5,990,20.05,0
2966,53,1,2,345,77.06,0
9546,91,0,0,635,13.04,0
2773,21,1,6,582,5.83,0
3153,50,1,9,694,65.27,0
4176,12,0,15,840,37.77,0
6545,40,1,22,951,69.73,0
8199,85,0,20,452,67.51,0
4863,55,1,0,841,69.32,0
6947,92,0,20,256,80.96,0
1909,30,0,21,208,88.29,0
8393,99,0,4,489,93.64,0
7748,52,0,6,466,76.21,0
5476,44,0,1,543,99.64,0
1669,99,1,20,122,74.78,0
8167,94,0,9,179,78.3,0
5507,62,0,19,779,4.9,1
1854,47,0,21,216,42.59,0
4673,69,0,8,918,79.59,0
7820,88,0,17,571,40.96,0
8229,12,1,11,107,5.85,0
1674,39,1,21,863,26.86,0
7172,30,0,14,674,47.18,0
6992,83,0,20,818,69.24,0
2983,17,1,8,573,66.79,0
5763,42,1,9,265,62.26,0
4088,30,1,10,117,61.63,0
3717,83,0,22,952,24.98,0
7376,31,1,0,362,4.36,0
3565,27,0,8,732,41.99,0
3614,91,0,21,485,52.17,0
4546,47,1,6,442,9.04,0
9776,95,1,8,250,88.24,0
5535,94,0,13,541,88.11,0
8107,28,0,24,693,6.98,1
3764,29,0,6,296,51.17,0
5543,19,1,8,651,89.56,0
1649,45,1,20,898,93.5,0
1535,39,1,24,486,96.66,0
9954,19,1,24,380,19.61,0
9337,25,1,22,446,4.03,0
7812,3,0,14,998,62.54,0
5098,14,1,20,976,59.51,0
6624,37,1,4,231,89.09,0
8569,51,0,13,754,96.81,0
1800,44,0,11,704,74.83,0
8735,26,0,17,307,59.61,0
9944,6,0,9,805,79.98,0
9108,41,1,2,393,82.31,0
2010,20,1,9,741,1.74,0
8897,96,1,17,736,4.83,0
1631,66,1,7,402,57.79,0
1237,28,1,8,383,39.08,0
1596,6,0,12,648,7.12,0
1979,15,1,18,908,28.75,0
9906,70,0,20,987,54.52,0
3380,56,1,16,403,95.41,0
8398,42,0,11,796,1.12,1
6311,63,0,23,355,15.94,1
9468,13,0,13,268,14.1,1
6352,11,1,18,757,86.62,0
8354,12,0,20,729,35.24,0
8037,4,0,3,762,58.17,0
8279,12,1,5,164,73.27,0
2257,49,0,12,817,96.5,0
4520,13,1,7,357,62.07,0
7813,46,0,4,606,68.25,0
8041,83,1,20,167,33.8,0
1167,64,0,0,998,41.48,0
9127,58,1,21,510,94.11,0
3531,48,1,14,184,90.53,0
1151,64,0,18,308,17.49,1
8905,79,0,0,201,40.78,0
1954,18,1,16,608,27.39,0
7388,85,1,19,218,4.9,1
2378,94,1,23,460,81.22,0
1621,62,1,24,758,80.97,0
3787,51,0,20,333,7.34,1
7496,16,0,4,647,96.11,0
5711,52,1,0,705,65.46,0
4846,65,0,8,726,34.55,0
7045,65,0,7,743,46.5,0
5844,13,1,11,498,42.09,0
6310,84,1,17,124,80.63,0
8497,24,1,7,250,18.65,0
1464,5,1,4,651,95.27,0
5951,63,0,14,180,69.2,0
3391,25,1,7,903,58.03,0
9550,35,0,13,981,37.88,0
5271,83,0,2,538,68.29,0
9936,45,0,21,608,4.54,1
4820,4,1,4,684,45.25,0
3587,78,1,3,628,37.49,0
3684,13,1,22,125,71.49,0
2301,8,0,15,335,33.02,0
9679,63,1,2,235,37.75,0
5608,6,0,4,486,41.64,0
9968,86,1,8,688,78.02,0
4105,53,1,6,733,18.22,0
8966,18,1,3,577,9.84,0
5617,19,1,16,213,12.57,0
6244,23,0,21,744,96.77,0
5554,18,1,22,598,3.01,0
8302,38,0,5,750,74.83,0
1103,42,1,3,165,53.64,0
2493,28,1,11,996,40.39,0
8057,67,0,21,945,77.43,0
7671,26,0,10,797,77.08,0
4188,79,1,24,850,50.57,0
6334,7,0,14,683,5.71,0
4256,97,1,11,608,28.25,0
5278,62,0,0,833,29.94,0
1710,23,1,8,831,56.55,0
9279,38,0,14,355,52.46,0
2049,58,1,16,724,64.75,0
8007,43,0,18,671,78.92,0
2291,51,0,23,184,27.36,0
6619,42,0,14,597,98.48,0
5645,76,0,9,246,96.66,0
3518,76,0,16,289,97.67,0
9809,24,0,21,172,25.73,0
5125,28,0,13,162,2.67,1
1700,61,1,21,874,25.65,0
2227,68,0,22,912,41.16,0
7108,66,0,20,704,33.94,0
6989,51,1,16,629,69.63,0
5910,91,0,5,163,87.31,0
8700,26,0,4,353,55.1,0
5254,5,0,2,908,6.0,0
5019,76,0,2,231,37.51,0
5040,69,0,16,500,19.56,1
2847,4,1,21,797,80.54,0
1280,10,0,19,691,65.68,0
4462,3,1,23,140,28.77,0
5491,53,1,21,322,44.37,0
3461,94,1,22,213,26.09,0
4179,99,1,18,641,56.89,0
6502,82,0,22,963,26.4,0
1138,73,0,8,251,27.79,0
3594,9,1,2,934,41.22,0
9912,59,1,12,854,96.02,0
2650,59,1,23,369,93.16,0
7490,37,1,20,432,81.99,0
3066,3,1,15,175,70.95,0
1657,34,0,24,294,65.14,0
7130,27,1,23,412,10.69,0
3209,86,0,4,747,87.25,0
8150,64,0,3,288,23.43,0
9499,35,0,19,461,17.4,1
5105,27,1,21,662,89.75,0
2360,82,1,10,348,56.68,0
8934,67,0,11,305,35.62,0
5636,88,1,3,934,39.48,0
9939,68,0,14,559,21.7,0
1833,50,1,2,535,75.26,0
2638,70,1,18,840,39.56,0
5485,34,1,6,430,83.1,0
6766,52,0,1,483,92.86,0
9991,8,0,10,270,42.67,0
9586,35,1,17,100,93.23,0
2995,10,0,23,297,35.59,0
7779,16,1,22,629,48.93,0
9992,4,0,9,778,4.2,0
3674,37,1,11,877,8.08,0
9439,59,0,3,890,11.03,0
6497,18,1,1,384,85.76,0
6301,65,1,6,182,81.56,0
5088,30,0,18,408,97.51,0
1097,82,0,1,345,32.02,0
3759,34,0,8,399,26.79,0
3787,74,0,9,732,86.42,0
8423,79,1,8,756,10.2,0
9367,54,0,7,967,20.47,0
5763,75,1,8,477,52.35,0
8138,47,0,1,982,68.9,0
7791,29,1,19,597,99.24,0
7507,69,1,16,604,4.73,0
3336,68,1,3,719,53.46,0
3614,4,0,0,573,93.39,0
3331,2,0,4,305,12.3,0
7721,47,1,22,714,30.66,0
8419,43,0,14,262,23.98,0
8600,64,0,11,239,92.52,0
2074,96,1,14,551,53.43,0
7331,66,1,19,804,50.53,0
6684,80,1,7,610,60.48,0
3172,95,0,2,448,58.26,0
3084,40,1,0,253,5.23,0
3787,50,0,23,433,90.62,0
4016,98,0,22,643,88.91,0
9184,98,0,7,329,32.23,0
3338,95,1,22,584,94.85,0
4625,14,1,12,356,61.28,0
3755,78,0,7,209,3.23,0
8484,17,0,13,968,30.89,0
3396,4,0,11,201,30.66,0
2383,8,0,14,446,38.62,0
2529,82,0,20,671,43.32,0
8424,72,0,17,435,57.04,0
6996,24,1,10,677,52.84,0
3667,59,0,13,594,43.39,0
8912,36,0,22,304,35.43,0
7279,71,0,2,691,6.77,0
5403,35,0,6,261,61.56,0
4604,73,0,1,634,18.23,0
6155,54,1,8,445,48.34,0
5652,17,1,13,658,86.78,0
2953,17,1,10,495,61.43,0
5100,61,0,11,997,34.14,0
9337,25,1,21,348,42.98,0
2299,77,1,15,130,87.51,0
4856,7,1,2,608,62.98,0
1978,16,0,11,938,40.64,0
9890,26,0,5,303,49.04,0
9346,73,1,16,190,11.9,0
6311,93,0,17,594,8.59,1
4173,15,0,22,329,37.42,0
7992,15,1,7,976,23.74,0
2315,21,0,23,561,18.96,1
9420,38,0,11,637,80.44,0
5475,9,0,22,880,25.8,0
1287,69,0,21,831,71.48,0
1352,63,0,23,105,79.09,0
8022,78,1,5,978,39.89,0
6462,31,1,2,929,60.83,0
7867,98,0,5,721,72.83,0
5905,35,0,14,475,31.49,0
4684,60,0,15,608,25.45,0
8028,20,0,3,842,76.19,0
5762,32,0,6,711,34.51,0
5659,35,0,7,638,22.55,0
1278,73,1,23,527,74.26,0
4130,86,0,13,742,6.52,1
9031,83,0,4,149,10.74,0
5509,36,1,21,976,6.09,0
7919,20,0,8,322,65.25,0
4644,85,0,0,459,92.9,0
5096,30,0,9,128,2.27,1
1159,16,1,14,495,53.98,0
8353,2,0,8,401,77.8,0
1216,53,0,3,407,32.78,0
3545,77,1,1,341,61.35,0
8839,79,1,22,616,25.62,0
6212,11,0,10,780,75.12,0
9183,31,1,24,944,37.59,0
3816,92,0,7,646,36.86,0
1182,35,0,19,373,41.35,0
2425,90,1,0,691,70.68,0
9117,9,1,23,752,75.62,0
6041,77,1,20,263,46.21,0
2713,85,0,21,992,3.9,1
2536,66,0,10,358,16.27,1
6688,33,1,24,780,57.57,0
6352,12,0,12,490,93.24,0
9961,77,1,13,670,90.57,0
5937,68,1,15,655,98.11,0
9616,84,1,2,765,41.15,0
5407,88,0,9,600,64.4,0
5803,42,1,5,146,73.44,0
5197,47,1,12,592,81.01,0
2731,21,0,16,765,88.44,0
6776,88,0,7,985,56.93,0
2301,34,0,4,974,91.05,0
9618,98,0,10,657,62.22,0
6322,42,0,5,165,61.98,0
8738,84,0,18,918,12.3,1
5398,19,1,22,603,27.8,0
8045,82,1,0,576,49.11,0
2328,39,0,3,724,42.03,0
8575,63,1,3,472,12.57,0
8996,74,1,10,935,5.54,0
9962,38,0,23,647,4.55,1
2574,83,1,2,767,86.79,0
6626,83,0,16,745,96.0,0
6656,48,1,12,441,49.66,0
9883,65,1,23,224,20.57,0
8301,5,1,5,891,83.18,0
1829,93,1,24,197,29.47,0
8285,69,0,13,104,25.21,0
7354,42,1,12,643,99.52,0
9227,3,1,6,123,15.09,0
2310,97,0,16,468,81.01,0
9901,36,0,15,467,88.93,0
2206,15,0,8,449,64.4,0
1439,32,1,24,316,90.03,0
2045,57,0,9,266,49.32,0
5094,49,0,3,951,26.12,0
6296,96,0,0,873,39.66,0
6388,17,0,24,428,65.49,0
3399,66,0,23,718,97.29,0
1469,33,1,18,107,22.05,0
9452,9,0,23,627,3.56,0
5990,95,1,10,953,89.7,0
9813,91,0,21,964,66.5,0
3165,27,0,17,708,83.28,0
9673,70,0,4,179,99.39,0
4803,31,1,16,375,37.15,0
9589,99,0,18,108,31.96,0
1486,35,1,12,589,51.39,0
4085,27,1,22,751,29.35,0
9212,92,1,19,860,98.76,0
6746,80,0,22,771,74.24,0
7256,71,0,17,284,75.53,0
5205,10,0,21,307,58.84,0
7864,56,1,16,722,32.14,0
4198,4,1,8,359,24.04,0
1289,13,0,5,549,90.54,0
4205,3,1,2,362,87.64,0
7783,25,1,1,846,54.1,0
3471,7,1,17,791,53.95,0
6803,12,1,6,285,57.73,0
6909,74,0,14,154,19.02,0
1909,22,0,6,216,58.26,0
4859,67,1,24,254,73.53,0
9477,7,1,12,150,26.24,0
9328,77,1,10,983,58.35,0
3893,72,0,4,452,77.34,0
9836,88,1,12,873,69.71,0
3548,77,0,0,322,43.74,0
5249,88,1,7,524,45.98,0
4276,63,1,0,791,50.63,0
6504,87,0,14,570,46.42,0
7599,44,1,11,280,68.17,0
3938,60,0,21,337,14.13,1
9213,97,0,6,486,24.47,0
1454,35,0,15,819,71.56,0
9235,19,0,12,903,67.49,0
2795,42,0,6,280,78.81,0
8632,27,0,23,661,60.21,0
3721,18,1,14,939,83.11,0
1566,76,0,14,540,7.99,1
6988,75,1,22,903,73.69,0
5338,20,1,9,677,63.19,0
5402,7,0,4,125,54.49,0
7845,20,1,1,541,10.37,0
1612,39,1,0,502,64.19,0
8091,21,0,14,948,61.4,0
9464,42,0,16,492,10.09,1
6292,31,0,5,134,8.22,0
7860,50,1,12,391,98.37,0
7306,83,1,13,409,66.73,0
3437,11,0,4,917,13.76,0
4021,30,0,2,573,79.58,0
1487,12,1,18,656,66.12,0
6295,68,0,15,448,43.07,0
3246,15,0,0,215,51.5,0
5215,34,0,20,840,50.64,0
5516,13,1,20,388,39.74,0
2791,28,1,18,339,24.32,0
8114,85,1,6,393,70.24,0
2730,64,1,10,934,25.36,0
3311,54,1,20,564,16.71,0
4211,67,1,22,505,25.27,0
2881,36,0,23,579,30.66,0
6360,2,0,1,595,7.97,0
4666,43,0,3,674,81.09,0
6396,21,1,7,986,9.17,0
6766,73,1,24,976,70.04,0
8530,72,1,9,823,18.78,0
8614,63,1,23,327,95.79,0
4645,74,0,21,298,54.82,0
8990,21,0,11,463,75.18,0
9014,4,0,23,298,81.99,0
5667,55,1,3,690,16.52,0
9927,8,1,22,565,20.28,0
4503,52,0,11,775,33.11,0
1724,16,1,24,211,23.51,0
7458,12,1,18,218,50.04,0
3416,26,1,3,956,20.16,0
4966,11,1,13,105,89.48,0
1990,2,1,11,442,88.44,0
7050,6,1,6,166,5.09,0
3094,15,0,12,427,10.59,1
1145,78,0,4,436,72.92,0
3913,42,1,3,808,97.91,0
9531,48,0,22,995,81.71,0
1893,44,0,14,963,18.67,1
1368,68,0,2,281,11.91,0
3085,52,1,17,400,6.83,0
3060,75,1,11,704,47.15,0
5256,36,0,12,522,93.4,0
8241,86,1,8,230,36.26,0
1698,81,1,0,893,40.33,0
7901,14,1,3,663,15.21,0
4798,20,1,2,991,63.33,0
8166,13,0,24,879,30.84,0
6220,8,1,0,469,11.98,0
3761,56,1,0,919,77.1,0
5879,21,1,8,741,18.02,0
9974,99,1,10,769,70.61,0
8028,70,0,8,984,16.84,1
1210,80,1,8,215,83.1,0
4301,54,0,16,288,84.4,0
3249,93,0,21,730,62.16,0
8996,72,0,13,889,24.57,0
5083,51,0,8,883,77.91,0
4668,95,1,12,586,34.01,0
9725,63,0,23,783,4.07,1
7720,49,0,8,438,69.64,0
